Date,Product,Usage,DayName,Month,Year
2026-04-08,Chicken Breast Strips,299.0,Wednesday,4,2026
2026-04-09,Chicken Breast Strips,353.0,Thursday,4,2026
2026-04-10,Chicken Breast Strips,190.0,Friday,4,2026
2026-04-11,Chicken Breast Strips,743.0,Saturday,4,2026
2026-04-12,Chicken Breast Strips,430.0,Sunday,4,2026
2026-04-13,Chicken Breast Strips,270.0,Monday,4,2026
2026-04-14,Chicken Breast Strips,1749.0,Tuesday,4,2026
2026-04-15,Chicken Breast Strips,297.0,Wednesday,4,2026
2026-04-16,Chicken Breast Strips,360.0,Thursday,4,2026
2026-04-17,Chicken Breast Strips,194.0,Friday,4,2026
2026-04-18,Chicken Breast Strips,816.0,Saturday,4,2026
2026-04-19,Chicken Breast Strips,374.0,Sunday,4,2026
2026-04-20,Chicken Breast Strips,342.0,Monday,4,2026
2026-04-21,Chicken Breast Strips,2387.0,Tuesday,4,2026
2026-04-22,Chicken Breast Strips,455.0,Wednesday,4,2026
2026-04-23,Chicken Breast Strips,351.0,Thursday,4,2026
2026-04-24,Chicken Breast Strips,147.0,Friday,4,2026
2026-04-25,Chicken Breast Strips,557.0,Saturday,4,2026
2026-04-26,Chicken Breast Strips,262.0,Sunday,4,2026
2026-04-27,Chicken Breast Strips,420.0,Monday,4,2026
2026-04-28,Chicken Breast Strips,2458.0,Tuesday,4,2026
2026-04-29,Chicken Breast Strips,287.0,Wednesday,4,2026
2026-04-30,Chicken Breast Strips,373.0,Thursday,4,2026
2026-05-01,Chicken Breast Strips,236.0,Friday,5,2026
2026-05-02,Chicken Breast Strips,746.0,Saturday,5,2026
2026-05-03,Chicken Breast Strips,273.0,Sunday,5,2026
2026-05-04,Chicken Breast Strips,375.0,Monday,5,2026
2026-05-05,Chicken Breast Strips,2772.0,Tuesday,5,2026
2026-05-06,Chicken Breast Strips,310.0,Wednesday,5,2026
2026-05-07,Chicken Breast Strips,505.0,Thursday,5,2026
2026-05-08,Chicken Breast Strips,193.0,Friday,5,2026
2026-05-09,Chicken Breast Strips,709.0,Saturday,5,2026
2026-05-10,Chicken Breast Strips,460.0,Sunday,5,2026
2026-05-11,Chicken Breast Strips,565.0,Monday,5,2026
2026-05-12,Chicken Breast Strips,2546.0,Tuesday,5,2026
2026-05-13,Chicken Breast Strips,229.0,Wednesday,5,2026
2025-01-01,Drum Stick,80.0,Wednesday,1,2025
2025-01-02,Drum Stick,24.0,Thursday,1,2025
2025-01-03,Drum Stick,24.0,Friday,1,2025
2025-01-04,Drum Stick,10.0,Saturday,1,2025
2025-01-05,Drum Stick,74.0,Sunday,1,2025
2025-01-06,Drum Stick,61.0,Monday,1,2025
2025-01-07,Drum Stick,52.0,Tuesday,1,2025
2025-01-08,Drum Stick,80.0,Wednesday,1,2025
2025-01-09,Drum Stick,24.0,Thursday,1,2025
2025-01-10,Drum Stick,24.0,Friday,1,2025
2025-01-11,Drum Stick,10.0,Saturday,1,2025
2025-01-12,Drum Stick,74.0,Sunday,1,2025
2025-01-13,Drum Stick,61.0,Monday,1,2025
2025-01-14,Drum Stick,52.0,Tuesday,1,2025
2025-01-15,Drum Stick,80.0,Wednesday,1,2025
2025-01-16,Drum Stick,24.0,Thursday,1,2025
2025-01-17,Drum Stick,24.0,Friday,1,2025
2025-01-18,Drum Stick,10.0,Saturday,1,2025
2025-01-19,Drum Stick,74.0,Sunday,1,2025
2025-01-20,Drum Stick,61.0,Monday,1,2025
2025-01-21,Drum Stick,52.0,Tuesday,1,2025
2025-01-22,Drum Stick,80.0,Wednesday,1,2025
2025-01-23,Drum Stick,24.0,Thursday,1,2025
2025-01-24,Drum Stick,24.0,Friday,1,2025
2025-01-25,Drum Stick,10.0,Saturday,1,2025
2025-01-26,Drum Stick,74.0,Sunday,1,2025
2025-01-27,Drum Stick,61.0,Monday,1,2025
2025-01-28,Drum Stick,52.0,Tuesday,1,2025
2025-01-29,Drum Stick,80.0,Wednesday,1,2025
2025-01-30,Drum Stick,24.0,Thursday,1,2025
2025-01-31,Drum Stick,24.0,Friday,1,2025
2025-02-01,Drum Stick,10.0,Saturday,2,2025
2025-02-02,Drum Stick,74.0,Sunday,2,2025
2025-02-03,Drum Stick,61.0,Monday,2,2025
2025-02-04,Drum Stick,52.0,Tuesday,2,2025
2025-02-05,Drum Stick,80.0,Wednesday,2,2025
2025-02-06,Drum Stick,24.0,Thursday,2,2025
2025-02-07,Drum Stick,24.0,Friday,2,2025
2025-02-08,Drum Stick,10.0,Saturday,2,2025
2025-02-09,Drum Stick,74.0,Sunday,2,2025
2025-02-10,Drum Stick,61.0,Monday,2,2025
2025-02-11,Drum Stick,52.0,Tuesday,2,2025
2025-02-12,Drum Stick,80.0,Wednesday,2,2025
2025-02-13,Drum Stick,24.0,Thursday,2,2025
2025-02-14,Drum Stick,24.0,Friday,2,2025
2025-02-15,Drum Stick,10.0,Saturday,2,2025
2025-02-16,Drum Stick,74.0,Sunday,2,2025
2025-02-17,Drum Stick,61.0,Monday,2,2025
2025-02-18,Drum Stick,52.0,Tuesday,2,2025
2025-02-19,Drum Stick,80.0,Wednesday,2,2025
2025-02-20,Drum Stick,24.0,Thursday,2,2025
2025-02-21,Drum Stick,24.0,Friday,2,2025
2025-02-22,Drum Stick,10.0,Saturday,2,2025
2025-02-23,Drum Stick,74.0,Sunday,2,2025
2025-02-24,Drum Stick,61.0,Monday,2,2025
2025-02-25,Drum Stick,52.0,Tuesday,2,2025
2025-02-26,Drum Stick,80.0,Wednesday,2,2025
2025-02-27,Drum Stick,24.0,Thursday,2,2025
2025-02-28,Drum Stick,24.0,Friday,2,2025
2025-03-01,Drum Stick,10.0,Saturday,3,2025
2025-03-02,Drum Stick,74.0,Sunday,3,2025
2025-03-03,Drum Stick,61.0,Monday,3,2025
2025-03-04,Drum Stick,52.0,Tuesday,3,2025
2025-03-05,Drum Stick,80.0,Wednesday,3,2025
2025-03-06,Drum Stick,24.0,Thursday,3,2025
2025-03-07,Drum Stick,24.0,Friday,3,2025
2025-03-08,Drum Stick,10.0,Saturday,3,2025
2025-03-09,Drum Stick,74.0,Sunday,3,2025
2025-03-10,Drum Stick,61.0,Monday,3,2025
2025-03-11,Drum Stick,52.0,Tuesday,3,2025
2025-03-12,Drum Stick,80.0,Wednesday,3,2025
2025-03-13,Drum Stick,24.0,Thursday,3,2025
2025-03-14,Drum Stick,24.0,Friday,3,2025
2025-03-15,Drum Stick,10.0,Saturday,3,2025
2025-03-16,Drum Stick,74.0,Sunday,3,2025
2025-03-17,Drum Stick,61.0,Monday,3,2025
2025-03-18,Drum Stick,52.0,Tuesday,3,2025
2025-03-19,Drum Stick,80.0,Wednesday,3,2025
2025-03-20,Drum Stick,24.0,Thursday,3,2025
2025-03-21,Drum Stick,24.0,Friday,3,2025
2025-03-22,Drum Stick,10.0,Saturday,3,2025
2025-03-23,Drum Stick,74.0,Sunday,3,2025
2025-03-24,Drum Stick,61.0,Monday,3,2025
2025-03-25,Drum Stick,52.0,Tuesday,3,2025
2025-03-26,Drum Stick,80.0,Wednesday,3,2025
2025-03-27,Drum Stick,24.0,Thursday,3,2025
2025-03-28,Drum Stick,24.0,Friday,3,2025
2025-03-29,Drum Stick,10.0,Saturday,3,2025
2025-03-30,Drum Stick,74.0,Sunday,3,2025
2025-03-31,Drum Stick,61.0,Monday,3,2025
2025-04-01,Drum Stick,52.0,Tuesday,4,2025
2025-04-02,Drum Stick,80.0,Wednesday,4,2025
2025-04-03,Drum Stick,24.0,Thursday,4,2025
2025-04-04,Drum Stick,24.0,Friday,4,2025
2025-04-05,Drum Stick,10.0,Saturday,4,2025
2025-04-06,Drum Stick,74.0,Sunday,4,2025
2025-04-07,Drum Stick,61.0,Monday,4,2025
2025-04-08,Drum Stick,52.0,Tuesday,4,2025
2025-04-09,Drum Stick,80.0,Wednesday,4,2025
2025-04-10,Drum Stick,24.0,Thursday,4,2025
2025-04-11,Drum Stick,24.0,Friday,4,2025
2025-04-12,Drum Stick,10.0,Saturday,4,2025
2025-04-13,Drum Stick,74.0,Sunday,4,2025
2025-04-14,Drum Stick,39.0,Monday,4,2025
2025-04-15,Drum Stick,0.0,Tuesday,4,2025
2025-04-16,Drum Stick,10.0,Wednesday,4,2025
2025-04-17,Drum Stick,4.0,Thursday,4,2025
2025-04-18,Drum Stick,7.0,Friday,4,2025
2025-04-19,Drum Stick,39.0,Saturday,4,2025
2025-04-20,Drum Stick,42.0,Sunday,4,2025
2025-04-21,Drum Stick,10.0,Monday,4,2025
2025-04-22,Drum Stick,117.0,Tuesday,4,2025
2025-04-23,Drum Stick,41.0,Wednesday,4,2025
2025-04-24,Drum Stick,63.0,Thursday,4,2025
2025-04-25,Drum Stick,43.0,Friday,4,2025
2025-04-26,Drum Stick,78.0,Saturday,4,2025
2025-04-27,Drum Stick,60.0,Sunday,4,2025
2025-04-28,Drum Stick,0.0,Monday,4,2025
2025-04-29,Drum Stick,65.0,Tuesday,4,2025
2025-04-30,Drum Stick,195.0,Wednesday,4,2025
2025-05-01,Drum Stick,26.0,Thursday,5,2025
2025-05-02,Drum Stick,0.0,Friday,5,2025
2025-05-03,Drum Stick,52.0,Saturday,5,2025
2025-05-04,Drum Stick,28.0,Sunday,5,2025
2025-05-05,Drum Stick,11.0,Monday,5,2025
2025-05-06,Drum Stick,169.0,Tuesday,5,2025
2025-05-07,Drum Stick,0.0,Wednesday,5,2025
2025-05-08,Drum Stick,51.0,Thursday,5,2025
2025-05-09,Drum Stick,51.0,Friday,5,2025
2025-05-10,Drum Stick,21.0,Saturday,5,2025
2025-05-11,Drum Stick,32.0,Sunday,5,2025
2025-05-12,Drum Stick,39.0,Monday,5,2025
2025-05-13,Drum Stick,65.0,Tuesday,5,2025
2025-05-14,Drum Stick,20.0,Wednesday,5,2025
2025-05-15,Drum Stick,65.0,Thursday,5,2025
2025-05-16,Drum Stick,6.0,Friday,5,2025
2025-05-17,Drum Stick,14.0,Saturday,5,2025
2025-05-18,Drum Stick,65.0,Sunday,5,2025
2025-05-19,Drum Stick,61.0,Monday,5,2025
2025-05-20,Drum Stick,69.0,Tuesday,5,2025
2025-05-21,Drum Stick,58.0,Wednesday,5,2025
2025-05-22,Drum Stick,16.0,Thursday,5,2025
2025-05-23,Drum Stick,54.0,Friday,5,2025
2025-05-24,Drum Stick,99.0,Saturday,5,2025
2025-05-25,Drum Stick,29.0,Sunday,5,2025
2025-05-26,Drum Stick,62.0,Monday,5,2025
2025-05-27,Drum Stick,65.0,Tuesday,5,2025
2025-05-28,Drum Stick,0.0,Wednesday,5,2025
2025-05-29,Drum Stick,156.0,Thursday,5,2025
2025-05-30,Drum Stick,39.0,Friday,5,2025
2025-05-31,Drum Stick,26.0,Saturday,5,2025
2025-06-01,Drum Stick,42.0,Sunday,6,2025
2025-06-02,Drum Stick,55.0,Monday,6,2025
2025-06-03,Drum Stick,52.0,Tuesday,6,2025
2025-06-04,Drum Stick,78.0,Wednesday,6,2025
2025-06-05,Drum Stick,0.0,Thursday,6,2025
2025-06-06,Drum Stick,0.0,Friday,6,2025
2025-06-07,Drum Stick,39.0,Saturday,6,2025
2025-06-08,Drum Stick,32.0,Sunday,6,2025
2025-06-09,Drum Stick,20.0,Monday,6,2025
2025-06-10,Drum Stick,39.0,Tuesday,6,2025
2025-06-11,Drum Stick,26.0,Wednesday,6,2025
2025-06-12,Drum Stick,13.0,Thursday,6,2025
2025-06-13,Drum Stick,13.0,Friday,6,2025
2025-06-14,Drum Stick,65.0,Saturday,6,2025
2025-06-15,Drum Stick,65.0,Sunday,6,2025
2025-06-16,Drum Stick,39.0,Monday,6,2025
2025-06-17,Drum Stick,52.0,Tuesday,6,2025
2025-06-18,Drum Stick,52.0,Wednesday,6,2025
2025-06-19,Drum Stick,130.0,Thursday,6,2025
2025-06-20,Drum Stick,39.0,Friday,6,2025
2025-06-21,Drum Stick,38.0,Saturday,6,2025
2025-06-22,Drum Stick,1.0,Sunday,6,2025
2025-06-23,Drum Stick,13.0,Monday,6,2025
2025-06-24,Drum Stick,78.0,Tuesday,6,2025
2025-06-25,Drum Stick,78.0,Wednesday,6,2025
2025-06-26,Drum Stick,52.0,Thursday,6,2025
2025-06-27,Drum Stick,39.0,Friday,6,2025
2025-06-28,Drum Stick,78.0,Saturday,6,2025
2025-06-29,Drum Stick,65.0,Sunday,6,2025
2025-06-30,Drum Stick,26.0,Monday,6,2025
2025-07-01,Drum Stick,35.0,Tuesday,7,2025
2025-07-02,Drum Stick,79.0,Wednesday,7,2025
2025-07-03,Drum Stick,94.0,Thursday,7,2025
2025-07-04,Drum Stick,0.0,Friday,7,2025
2025-07-05,Drum Stick,13.0,Saturday,7,2025
2025-07-06,Drum Stick,22.0,Sunday,7,2025
2025-07-07,Drum Stick,57.0,Monday,7,2025
2025-07-08,Drum Stick,36.0,Tuesday,7,2025
2025-07-09,Drum Stick,67.0,Wednesday,7,2025
2025-07-10,Drum Stick,78.0,Thursday,7,2025
2025-07-11,Drum Stick,42.0,Friday,7,2025
2025-07-12,Drum Stick,24.0,Saturday,7,2025
2025-07-13,Drum Stick,59.0,Sunday,7,2025
2025-07-14,Drum Stick,107.0,Monday,7,2025
2025-07-15,Drum Stick,56.0,Tuesday,7,2025
2025-07-16,Drum Stick,16.0,Wednesday,7,2025
2025-07-17,Drum Stick,12.0,Thursday,7,2025
2025-07-18,Drum Stick,47.0,Friday,7,2025
2025-07-19,Drum Stick,74.0,Saturday,7,2025
2025-07-20,Drum Stick,48.0,Sunday,7,2025
2025-07-21,Drum Stick,41.0,Monday,7,2025
2025-07-22,Drum Stick,33.0,Tuesday,7,2025
2025-07-23,Drum Stick,47.0,Wednesday,7,2025
2025-07-24,Drum Stick,33.0,Thursday,7,2025
2025-07-25,Drum Stick,25.0,Friday,7,2025
2025-07-26,Drum Stick,48.0,Saturday,7,2025
2025-07-27,Drum Stick,65.0,Sunday,7,2025
2025-07-28,Drum Stick,55.0,Monday,7,2025
2025-07-29,Drum Stick,179.0,Tuesday,7,2025
2025-07-30,Drum Stick,0.0,Wednesday,7,2025
2025-07-31,Drum Stick,40.0,Thursday,7,2025
2025-08-01,Drum Stick,30.0,Friday,8,2025
2025-08-02,Drum Stick,38.0,Saturday,8,2025
2025-08-03,Drum Stick,44.0,Sunday,8,2025
2025-08-04,Drum Stick,173.0,Monday,8,2025
2025-08-05,Drum Stick,0.0,Tuesday,8,2025
2025-08-06,Drum Stick,104.0,Wednesday,8,2025
2025-08-07,Drum Stick,65.0,Thursday,8,2025
2025-08-08,Drum Stick,4.0,Friday,8,2025
2025-08-09,Drum Stick,61.0,Saturday,8,2025
2025-08-10,Drum Stick,91.0,Sunday,8,2025
2025-08-11,Drum Stick,84.0,Monday,8,2025
2025-08-12,Drum Stick,37.0,Tuesday,8,2025
2025-08-13,Drum Stick,10.0,Wednesday,8,2025
2025-08-14,Drum Stick,45.0,Thursday,8,2025
2025-08-15,Drum Stick,22.0,Friday,8,2025
2025-08-16,Drum Stick,44.0,Saturday,8,2025
2025-08-17,Drum Stick,14.0,Sunday,8,2025
2025-08-18,Drum Stick,116.0,Monday,8,2025
2025-08-19,Drum Stick,17.0,Tuesday,8,2025
2025-08-20,Drum Stick,55.0,Wednesday,8,2025
2025-08-21,Drum Stick,134.0,Thursday,8,2025
2025-08-22,Drum Stick,22.0,Friday,8,2025
2025-08-23,Drum Stick,70.0,Saturday,8,2025
2025-08-24,Drum Stick,65.0,Sunday,8,2025
2025-08-25,Drum Stick,82.0,Monday,8,2025
2025-08-26,Drum Stick,100.0,Tuesday,8,2025
2025-08-27,Drum Stick,52.0,Wednesday,8,2025
2025-08-28,Drum Stick,195.0,Thursday,8,2025
2025-08-29,Drum Stick,22.0,Friday,8,2025
2025-08-30,Drum Stick,30.0,Saturday,8,2025
2025-08-31,Drum Stick,117.0,Sunday,8,2025
2025-09-01,Drum Stick,91.0,Monday,9,2025
2025-09-02,Drum Stick,65.0,Tuesday,9,2025
2025-09-03,Drum Stick,13.0,Wednesday,9,2025
2025-09-04,Drum Stick,39.0,Thursday,9,2025
2025-09-05,Drum Stick,55.0,Friday,9,2025
2025-09-06,Drum Stick,127.0,Saturday,9,2025
2025-09-07,Drum Stick,74.0,Sunday,9,2025
2025-09-08,Drum Stick,61.0,Monday,9,2025
2025-09-09,Drum Stick,18.0,Tuesday,9,2025
2025-09-10,Drum Stick,44.0,Wednesday,9,2025
2025-09-11,Drum Stick,99.0,Thursday,9,2025
2025-09-12,Drum Stick,107.0,Friday,9,2025
2025-09-13,Drum Stick,58.0,Saturday,9,2025
2025-09-14,Drum Stick,121.0,Sunday,9,2025
2025-09-15,Drum Stick,78.0,Monday,9,2025
2025-09-16,Drum Stick,35.0,Tuesday,9,2025
2025-09-17,Drum Stick,252.0,Wednesday,9,2025
2025-09-18,Drum Stick,115.0,Thursday,9,2025
2025-09-19,Drum Stick,22.0,Friday,9,2025
2025-09-20,Drum Stick,32.0,Saturday,9,2025
2025-09-21,Drum Stick,32.0,Sunday,9,2025
2025-09-22,Drum Stick,32.0,Monday,9,2025
2025-09-23,Drum Stick,41.0,Tuesday,9,2025
2025-09-24,Drum Stick,82.0,Wednesday,9,2025
2025-09-25,Drum Stick,73.0,Thursday,9,2025
2025-09-26,Drum Stick,11.0,Friday,9,2025
2025-09-27,Drum Stick,12.0,Saturday,9,2025
2025-09-28,Drum Stick,107.0,Sunday,9,2025
2025-09-29,Drum Stick,86.0,Monday,9,2025
2025-09-30,Drum Stick,11.0,Tuesday,9,2025
2025-10-01,Drum Stick,27.0,Wednesday,10,2025
2025-10-02,Drum Stick,6.0,Thursday,10,2025
2025-10-03,Drum Stick,73.0,Friday,10,2025
2025-10-04,Drum Stick,16.0,Saturday,10,2025
2025-10-05,Drum Stick,64.0,Sunday,10,2025
2025-10-06,Drum Stick,84.0,Monday,10,2025
2025-10-07,Drum Stick,30.0,Tuesday,10,2025
2025-10-08,Drum Stick,112.0,Wednesday,10,2025
2025-10-09,Drum Stick,82.0,Thursday,10,2025
2025-10-10,Drum Stick,52.0,Friday,10,2025
2025-10-11,Drum Stick,20.0,Saturday,10,2025
2025-10-12,Drum Stick,62.0,Sunday,10,2025
2025-10-13,Drum Stick,88.0,Monday,10,2025
2025-10-14,Drum Stick,83.0,Tuesday,10,2025
2025-10-15,Drum Stick,73.0,Wednesday,10,2025
2025-10-16,Drum Stick,51.0,Thursday,10,2025
2025-10-17,Drum Stick,16.0,Friday,10,2025
2025-10-18,Drum Stick,58.0,Saturday,10,2025
2025-10-19,Drum Stick,68.0,Sunday,10,2025
2025-10-20,Drum Stick,74.0,Monday,10,2025
2025-10-21,Drum Stick,64.0,Tuesday,10,2025
2025-10-22,Drum Stick,37.0,Wednesday,10,2025
2025-10-23,Drum Stick,12.0,Thursday,10,2025
2025-10-24,Drum Stick,12.0,Friday,10,2025
2025-10-25,Drum Stick,37.0,Saturday,10,2025
2025-10-26,Drum Stick,83.0,Sunday,10,2025
2025-10-27,Drum Stick,32.0,Monday,10,2025
2025-10-28,Drum Stick,81.0,Tuesday,10,2025
2025-10-29,Drum Stick,52.0,Wednesday,10,2025
2025-10-30,Drum Stick,38.0,Thursday,10,2025
2025-10-31,Drum Stick,34.0,Friday,10,2025
2025-11-01,Drum Stick,2.0,Saturday,11,2025
2025-11-02,Drum Stick,35.0,Sunday,11,2025
2025-11-03,Drum Stick,73.0,Monday,11,2025
2025-11-04,Drum Stick,96.0,Tuesday,11,2025
2025-11-05,Drum Stick,97.0,Wednesday,11,2025
2025-11-06,Drum Stick,31.0,Thursday,11,2025
2025-11-07,Drum Stick,29.0,Friday,11,2025
2025-11-08,Drum Stick,70.0,Saturday,11,2025
2025-11-09,Drum Stick,77.0,Sunday,11,2025
2025-11-10,Drum Stick,64.0,Monday,11,2025
2025-11-11,Drum Stick,43.0,Tuesday,11,2025
2025-11-12,Drum Stick,69.0,Wednesday,11,2025
2025-11-13,Drum Stick,20.0,Thursday,11,2025
2025-11-14,Drum Stick,36.0,Friday,11,2025
2025-11-15,Drum Stick,34.0,Saturday,11,2025
2025-11-16,Drum Stick,51.0,Sunday,11,2025
2025-11-17,Drum Stick,91.0,Monday,11,2025
2025-11-18,Drum Stick,77.0,Tuesday,11,2025
2025-11-19,Drum Stick,46.0,Wednesday,11,2025
2025-11-20,Drum Stick,72.0,Thursday,11,2025
2025-11-21,Drum Stick,24.0,Friday,11,2025
2025-11-22,Drum Stick,56.0,Saturday,11,2025
2025-11-23,Drum Stick,59.0,Sunday,11,2025
2025-11-24,Drum Stick,39.0,Monday,11,2025
2025-11-25,Drum Stick,93.0,Tuesday,11,2025
2025-11-26,Drum Stick,80.0,Wednesday,11,2025
2025-11-27,Drum Stick,24.0,Thursday,11,2025
2025-11-28,Drum Stick,24.0,Friday,11,2025
2025-11-29,Drum Stick,10.0,Saturday,11,2025
2025-11-30,Drum Stick,38.0,Sunday,11,2025
2025-12-01,Drum Stick,97.0,Monday,12,2025
2025-12-02,Drum Stick,52.0,Tuesday,12,2025
2025-12-03,Drum Stick,34.0,Wednesday,12,2025
2025-12-04,Drum Stick,49.0,Thursday,12,2025
2025-12-05,Drum Stick,60.0,Friday,12,2025
2025-12-06,Drum Stick,20.0,Saturday,12,2025
2025-12-07,Drum Stick,55.0,Sunday,12,2025
2025-12-08,Drum Stick,127.0,Monday,12,2025
2025-12-09,Drum Stick,23.0,Tuesday,12,2025
2025-12-10,Drum Stick,53.0,Wednesday,12,2025
2025-12-11,Drum Stick,31.0,Thursday,12,2025
2025-12-12,Drum Stick,42.0,Friday,12,2025
2025-12-13,Drum Stick,16.0,Saturday,12,2025
2025-12-14,Drum Stick,61.0,Sunday,12,2025
2025-12-15,Drum Stick,56.0,Monday,12,2025
2025-12-16,Drum Stick,12.0,Tuesday,12,2025
2025-12-17,Drum Stick,80.0,Wednesday,12,2025
2025-12-18,Drum Stick,24.0,Thursday,12,2025
2025-12-19,Drum Stick,24.0,Friday,12,2025
2025-12-20,Drum Stick,10.0,Saturday,12,2025
2025-12-21,Drum Stick,74.0,Sunday,12,2025
2025-12-22,Drum Stick,139.0,Monday,12,2025
2025-12-23,Drum Stick,30.0,Tuesday,12,2025
2025-12-24,Drum Stick,74.0,Wednesday,12,2025
2025-12-25,Drum Stick,6.0,Thursday,12,2025
2025-12-26,Drum Stick,67.0,Friday,12,2025
2025-12-27,Drum Stick,9.0,Saturday,12,2025
2025-12-28,Drum Stick,77.0,Sunday,12,2025
2025-12-29,Drum Stick,62.0,Monday,12,2025
2025-12-30,Drum Stick,65.0,Tuesday,12,2025
2025-12-31,Drum Stick,67.0,Wednesday,12,2025
2026-01-01,Drum Stick,72.0,Thursday,1,2026
2026-01-02,Drum Stick,0.0,Friday,1,2026
2026-01-03,Drum Stick,19.0,Saturday,1,2026
2026-01-04,Drum Stick,30.0,Sunday,1,2026
2026-01-05,Drum Stick,57.0,Monday,1,2026
2026-01-06,Drum Stick,18.0,Tuesday,1,2026
2026-01-07,Drum Stick,82.0,Wednesday,1,2026
2026-01-08,Drum Stick,14.0,Thursday,1,2026
2026-01-09,Drum Stick,72.0,Friday,1,2026
2026-01-10,Drum Stick,77.0,Saturday,1,2026
2026-01-11,Drum Stick,157.0,Sunday,1,2026
2026-01-12,Drum Stick,58.0,Monday,1,2026
2026-01-13,Drum Stick,78.0,Tuesday,1,2026
2026-01-14,Drum Stick,65.0,Wednesday,1,2026
2026-01-15,Drum Stick,53.0,Thursday,1,2026
2026-01-16,Drum Stick,26.0,Friday,1,2026
2026-01-17,Drum Stick,18.0,Saturday,1,2026
2026-01-18,Drum Stick,164.0,Sunday,1,2026
2026-01-19,Drum Stick,12.0,Monday,1,2026
2026-01-20,Drum Stick,48.0,Tuesday,1,2026
2026-01-21,Drum Stick,56.0,Wednesday,1,2026
2026-01-22,Drum Stick,85.0,Thursday,1,2026
2026-01-23,Drum Stick,13.0,Friday,1,2026
2026-01-24,Drum Stick,0.0,Saturday,1,2026
2026-01-25,Drum Stick,34.0,Sunday,1,2026
2026-01-26,Drum Stick,25.0,Monday,1,2026
2026-01-27,Drum Stick,26.0,Tuesday,1,2026
2026-01-28,Drum Stick,26.0,Wednesday,1,2026
2026-01-29,Drum Stick,13.0,Thursday,1,2026
2026-01-30,Drum Stick,13.0,Friday,1,2026
2026-01-31,Drum Stick,0.0,Saturday,1,2026
2026-02-01,Drum Stick,13.0,Sunday,2,2026
2026-02-02,Drum Stick,91.0,Monday,2,2026
2026-02-03,Drum Stick,39.0,Tuesday,2,2026
2026-02-04,Drum Stick,39.0,Wednesday,2,2026
2026-02-05,Drum Stick,0.0,Thursday,2,2026
2026-02-06,Drum Stick,39.0,Friday,2,2026
2026-02-07,Drum Stick,26.0,Saturday,2,2026
2026-02-08,Drum Stick,0.0,Sunday,2,2026
2026-02-09,Drum Stick,91.0,Monday,2,2026
2026-02-10,Drum Stick,0.0,Tuesday,2,2026
2026-02-11,Drum Stick,8.0,Wednesday,2,2026
2026-02-12,Drum Stick,11.0,Thursday,2,2026
2026-02-13,Drum Stick,20.0,Friday,2,2026
2026-02-14,Drum Stick,65.0,Saturday,2,2026
2026-02-15,Drum Stick,58.0,Sunday,2,2026
2026-02-16,Drum Stick,59.0,Monday,2,2026
2026-02-17,Drum Stick,52.0,Tuesday,2,2026
2026-02-18,Drum Stick,39.0,Wednesday,2,2026
2026-02-19,Drum Stick,26.0,Thursday,2,2026
2026-02-20,Drum Stick,39.0,Friday,2,2026
2026-02-21,Drum Stick,4.0,Saturday,2,2026
2026-02-22,Drum Stick,0.0,Sunday,2,2026
2026-02-23,Drum Stick,26.0,Monday,2,2026
2026-02-24,Drum Stick,26.0,Tuesday,2,2026
2026-02-25,Drum Stick,13.0,Wednesday,2,2026
2026-02-26,Drum Stick,52.0,Thursday,2,2026
2026-02-27,Drum Stick,0.0,Friday,2,2026
2026-02-28,Drum Stick,0.0,Saturday,2,2026
2026-03-01,Drum Stick,25.0,Sunday,3,2026
2026-03-02,Drum Stick,14.0,Monday,3,2026
2026-03-03,Drum Stick,156.0,Tuesday,3,2026
2026-03-04,Drum Stick,0.0,Wednesday,3,2026
2026-03-05,Drum Stick,0.0,Thursday,3,2026
2026-03-06,Drum Stick,0.0,Friday,3,2026
2026-03-07,Drum Stick,0.0,Saturday,3,2026
2026-03-08,Drum Stick,7.0,Sunday,3,2026
2026-03-09,Drum Stick,42.0,Monday,3,2026
2026-03-10,Drum Stick,68.0,Tuesday,3,2026
2026-03-11,Drum Stick,39.0,Wednesday,3,2026
2026-03-12,Drum Stick,3.0,Thursday,3,2026
2026-03-13,Drum Stick,9.0,Friday,3,2026
2026-03-14,Drum Stick,1.0,Saturday,3,2026
2026-03-15,Drum Stick,60.0,Sunday,3,2026
2026-03-16,Drum Stick,31.0,Monday,3,2026
2026-03-17,Drum Stick,91.0,Tuesday,3,2026
2026-03-18,Drum Stick,0.0,Wednesday,3,2026
2026-03-19,Drum Stick,0.0,Thursday,3,2026
2026-03-20,Drum Stick,26.0,Friday,3,2026
2026-03-21,Drum Stick,13.0,Saturday,3,2026
2026-03-22,Drum Stick,39.0,Sunday,3,2026
2026-03-23,Drum Stick,110.0,Monday,3,2026
2026-03-24,Drum Stick,179.0,Tuesday,3,2026
2026-03-25,Drum Stick,25.0,Wednesday,3,2026
2026-03-26,Drum Stick,2.0,Thursday,3,2026
2026-03-27,Drum Stick,91.0,Friday,3,2026
2026-03-28,Drum Stick,21.0,Saturday,3,2026
2026-03-29,Drum Stick,44.0,Sunday,3,2026
2026-03-30,Drum Stick,52.0,Monday,3,2026
2026-03-31,Drum Stick,15.0,Tuesday,3,2026
2026-04-01,Drum Stick,115.0,Wednesday,4,2026
2026-04-02,Drum Stick,25.0,Thursday,4,2026
